ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-28T08:48:07Z,android,849084,ID,103.111.187.19,,,,,"Yakin, Mau Jadi Dokter?",DiTalks!,spotify:episode:1jpURDedcNqlardBrrvpBy,,,,,clickrow,logout,False,False,False,1687940636.0,False
2023-06-28T09:07:50Z,android,341080,ID,114.125.250.126,,,,,"Yakin, Mau Jadi Dokter?",DiTalks!,spotify:episode:1jpURDedcNqlardBrrvpBy,,,,,appload,logout,False,False,False,1687942284.0,False
2023-07-01T01:12:23Z,windows,2110,ID,180.242.198.236,,,,,Welcome Another Role,DiTalks!,spotify:episode:6ng9EvTia0Wa2dPItp2RF5,,,,,clickrow,endplay,False,True,False,1688173939.0,False
2023-07-01T01:47:08Z,windows,567333,ID,180.242.198.236,,,,,"Yakin, Mau Jadi Dokter?",DiTalks!,spotify:episode:1jpURDedcNqlardBrrvpBy,,,,,clickrow,endplay,False,True,False,1688173945.0,False
2023-07-01T01:47:47Z,windows,32726,ID,180.242.198.236,,,,,86. 福岡(ふくおか)のSpa ResortとSingapore旅行(りょこう)のお話！,Let’s learn Japanese from small talk!,spotify:episode:6R8Dd0i7h8Nt8674sYDbRQ,,,,,trackdone,endplay,False,True,False,1688176031.0,False
2022-02-12T23:24:43Z,"Android OS 11 API 30 (OnePlus, HD1910)",872718,JP,219.100.183.29,,,,,54.人気のレストランとラーメンの極意(ごくい、secrets),Let’s learn Japanese from small talk!,spotify:episode:0DzgNqjPbjzhfEPhJ6vcoq,,,,,clickrow,trackdone,False,False,False,,False
2022-02-12T23:25:25Z,"Android OS 11 API 30 (OnePlus, HD1910)",41426,JP,219.100.183.29,,,,,第3回ひとりごとシリーズ：妹と一緒に野球の話,Let’s learn Japanese from small talk!,spotify:episode:6U2gwaI8LmdQ7UJclb6J0D,,,,,trackdone,endplay,False,False,False,,False
2022-02-20T11:04:10Z,Windows 10 (10.0.19044; x64; AppX),47460,JP,150.65.234.97,,,,,Episode #1 - Data Science,Behind Massive Screens - a Game Development Podcast,spotify:episode:2W6zP9rabDScla33c0y2Lf,,,,,playbtn,endplay,True,False,False,,False
2022-04-06T04:26:05Z,"Android OS 11 API 30 (OnePlus, HD1910)",1521870,JP,153.194.19.29,,,,,k-means clustering,Data Skeptic,spotify:episode:6qHlQqDOXbaS5K4l4dWaTc,,,,,clickrow,trackdone,False,False,False,,False
2022-04-06T05:07:21Z,"Android OS 11 API 30 (OnePlus, HD1910)",770038,JP,219.100.182.95,,,,,Tracking Elephant Clusters,Data Skeptic,spotify:episode:4VUtYdIDeiMY0bvrh2QBiX,,,,,trackdone,logout,False,False,False,,False
2022-04-06T05:21:20Z,"Android OS 11 API 30 (OnePlus, HD1910)",828499,JP,219.100.182.95,,,,,Tracking Elephant Clusters,Data Skeptic,spotify:episode:4VUtYdIDeiMY0bvrh2QBiX,,,,,appload,trackdone,False,False,False,,False
2022-04-06T07:09:51Z,"Android OS 11 API 30 (OnePlus, HD1910)",1262960,JP,150.65.204.171,,,,,k-means Image Segmentation,Data Skeptic,spotify:episode:14977T4mmVlGmgUW9ccIlR,,,,,trackdone,logout,False,False,False,,False
2022-04-10T12:22:54Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",139782,JP,103.90.19.156,,,,,30. ハーフのお友達にインタビュー Japanese and English mixed conversation,Let’s learn Japanese from small talk!,spotify:episode:3nUsb8baP68cfBHwxVTZEA,,,,,appload,unexpected-exit-while-paused,False,False,False,,False
2022-04-18T10:59:12Z,Windows 10 (10.0.19044; x64; AppX),892860,JP,150.65.234.97,,,,,第3回ひとりごとシリーズ：妹と一緒に野球の話,Let’s learn Japanese from small talk!,spotify:episode:6U2gwaI8LmdQ7UJclb6J0D,,,,,clickrow,remote,False,False,False,,False
2022-04-20T00:59:52Z,"Android OS 11 API 30 (OnePlus, HD1910)",282055,JP,153.194.19.29,,,,,第3回ひとりごとシリーズ：妹と一緒に野球の話,Let’s learn Japanese from small talk!,spotify:episode:6U2gwaI8LmdQ7UJclb6J0D,,,,,clickrow,trackdone,False,False,False,,False
2022-04-20T01:50:17Z,"Android OS 11 API 30 (OnePlus, HD1910)",3024261,JP,153.194.19.29,,,,,55. コロナ禍(か)での生活と改(あらた)めて自己紹介(じこしょうかい),Let’s learn Japanese from small talk!,spotify:episode:79COYU4xFOi1u1HbEIRS00,,,,,trackdone,trackdone,False,False,False,,False
2022-04-20T02:17:42Z,"Android OS 11 API 30 (OnePlus, HD1910)",76483,JP,153.194.19.29,,,,,"56. 私たちの秘密(ひみつ, secret)を暴露(ばくろ, expose)します！笑",Let’s learn Japanese from small talk!,spotify:episode:4BpnHx3S7RtwAS0evWNSGE,,,,,trackdone,logout,False,False,False,,False
2022-04-24T11:45:47Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1334613,JP,150.65.204.240,,,,,30. ハーフのお友達にインタビュー Japanese and English mixed conversation,Let’s learn Japanese from small talk!,spotify:episode:3nUsb8baP68cfBHwxVTZEA,,,,,appload,logout,False,False,False,,False
2022-05-01T23:03:22Z,Windows 10 (10.0.19044; x64; AppX),987450,JP,150.65.234.97,,,,,"56. 私たちの秘密(ひみつ, secret)を暴露(ばくろ, expose)します！笑",Let’s learn Japanese from small talk!,spotify:episode:4BpnHx3S7RtwAS0evWNSGE,,,,,playbtn,remote,True,False,False,,False
2022-09-06T08:45:22Z,"Android OS 11 API 30 (OnePlus, HD1910)",1882,JP,219.100.183.95,,,,,57. 恋愛(れんあい love)についての色々な話！,Let’s learn Japanese from small talk!,spotify:episode:4Qc5ufSer4cPuVhM4BbgaJ,,,,,clickrow,endplay,False,False,False,,False
2022-09-06T08:48:58Z,"Android OS 11 API 30 (OnePlus, HD1910)",212774,JP,219.100.183.95,,,,,57. 恋愛(れんあい love)についての色々な話！,Let’s learn Japanese from small talk!,spotify:episode:4Qc5ufSer4cPuVhM4BbgaJ,,,,,remote,endplay,False,False,False,,False
2022-09-15T01:09:15Z,"Android OS 11 API 30 (OnePlus, HD1910)",1903152,JP,153.194.21.197,,,,,"56. 私たちの秘密(ひみつ, secret)を暴露(ばくろ, expose)します！笑",Let’s learn Japanese from small talk!,spotify:episode:4BpnHx3S7RtwAS0evWNSGE,,,,,clickrow,trackdone,False,False,False,,False
2022-09-15T01:46:51Z,"Android OS 11 API 30 (OnePlus, HD1910)",2255494,JP,153.194.21.197,,,,,57. 恋愛(れんあい love)についての色々な話！,Let’s learn Japanese from small talk!,spotify:episode:4Qc5ufSer4cPuVhM4BbgaJ,,,,,trackdone,trackdone,False,False,False,,False
2022-09-15T02:26:03Z,"Android OS 11 API 30 (OnePlus, HD1910)",2350556,JP,153.194.21.197,,,,,58. 私達の就活(job hunting)の話とコンビニで買える家飲み(drinking at home)セット,Let’s learn Japanese from small talk!,spotify:episode:4IZF3CHPp7eqNlL2q2yRj3,,,,,trackdone,trackdone,False,False,False,,False
2022-09-15T03:16:49Z,"Android OS 11 API 30 (OnePlus, HD1910)",3045529,JP,153.194.21.197,,,,,59. 海外のAmazonで買えるオススメ日本商品（しょうひん）！,Let’s learn Japanese from small talk!,spotify:episode:5jaCnX2NlViuEaCd5YBs8k,,,,,trackdone,trackdone,False,False,False,,False
2022-09-15T03:16:59Z,"Android OS 11 API 30 (OnePlus, HD1910)",2950,JP,153.194.21.197,,,,,60. 小さなペットと日本でのバイト経験,Let’s learn Japanese from small talk!,spotify:episode:0kQd4laWQCIaWKNVqP8ac2,,,,,trackdone,endplay,False,False,False,,False
2022-09-20T00:59:13Z,"Android OS 11 API 30 (OnePlus, HD1910)",2497465,JP,153.194.21.197,,,,,60. 小さなペットと日本でのバイト経験,Let’s learn Japanese from small talk!,spotify:episode:0kQd4laWQCIaWKNVqP8ac2,,,,,clickrow,trackdone,False,False,False,,False
2022-09-20T01:44:35Z,"Android OS 11 API 30 (OnePlus, HD1910)",2718718,JP,153.194.21.197,,,,,"61. 海外にあるオススメ日本食レストラン（Curry and Rice, Sushi, Takoyaki）",Let’s learn Japanese from small talk!,spotify:episode:2vf9ykmfX7KdPPvFxtoet3,,,,,trackdone,trackdone,False,False,False,,False
2022-09-20T02:23:08Z,"Android OS 11 API 30 (OnePlus, HD1910)",666044,JP,153.194.21.197,,,,,62. 食べたり(eat)、涼んだり（enjoy the cool air）......日本の夏の楽しみ方（How to enjoy summer in Japan）,Let’s learn Japanese from small talk!,spotify:episode:1kPnLtEuCGXwmbzmsK60gd,,,,,trackdone,logout,False,False,False,,False
2022-10-13T01:34:29Z,"Android OS 11 API 30 (OnePlus, HD1910)",2689352,JP,153.194.21.197,,,,,62. 食べたり(eat)、涼んだり（enjoy the cool air）......日本の夏の楽しみ方（How to enjoy summer in Japan）,Let’s learn Japanese from small talk!,spotify:episode:1kPnLtEuCGXwmbzmsK60gd,,,,,clickrow,trackdone,False,False,False,,False
2022-10-13T02:20:03Z,"Android OS 11 API 30 (OnePlus, HD1910)",2705895,JP,153.194.21.197,,,,,64. カラオケの定番曲(standard number)と言えばどの曲？〜スイーツと音楽と芸能人(celebrity)〜,Let’s learn Japanese from small talk!,spotify:episode:0bFBROiLhgWqewC3HLasmo,,,,,trackdone,endplay,False,False,False,,False
2023-08-16T09:51:29Z,android,1426587,JP,103.90.16.220,,,,,70. 通勤通学時間(commuting time)の過ごし方と2020年に流行った曲,Let’s learn Japanese from small talk!,spotify:episode:1JFvI43pgaNoBsktBALC8V,,,,,clickrow,endplay,False,True,False,1692178055.0,False
2023-08-16T10:08:01Z,android,877652,JP,103.90.16.220,,,,,71. イギリスと日本の好きなもの&バレンタインについて,Let’s learn Japanese from small talk!,spotify:episode:2skQdDFYHlBbdHCjf686EN,,,,,trackdone,trackdone,False,False,False,1692179490.0,False
2023-08-16T10:11:42Z,android,171227,JP,103.90.16.220,,,,,72. お年玉(New Year’s Allowance)の使い方と学校生活(school life)での思い出,Let’s learn Japanese from small talk!,spotify:episode:2qL1XuVcMQBt1iuzs0KmVw,,,,,trackdone,endplay,False,True,False,1692180485.0,False
2023-08-17T10:07:22Z,android,2441867,JP,103.90.17.195,,,,,72. お年玉(New Year’s Allowance)の使い方と学校生活(school life)での思い出,Let’s learn Japanese from small talk!,spotify:episode:2qL1XuVcMQBt1iuzs0KmVw,,,,,clickrow,endplay,False,True,False,1692264401.0,False
2023-08-17T10:32:08Z,android,1485519,JP,103.90.17.195,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,,,,,trackdone,endplay,False,True,False,1692266843.0,False
2023-09-06T09:39:04Z,android,1875890,JP,219.100.180.173,,,,,76. 私たちの社会人生活について！,Let’s learn Japanese from small talk!,spotify:episode:4vFeLHWx9B4aJJX0DsZCj2,,,,,clickrow,endplay,False,True,False,1693991265.0,False
2023-09-06T10:05:03Z,android,1558579,JP,219.100.180.173,,,,,77．一人暮らし（living by myself）と理想（ideal）の結婚相手（marriage partner）,Let’s learn Japanese from small talk!,spotify:episode:09rVAN3TuKwAXNioon0vUV,,,,,trackdone,endplay,False,True,False,1693993143.0,False
2023-09-06T10:34:51Z,android,1177941,JP,219.100.182.22,,,,,78.お笑い・コメディーについて！,Let’s learn Japanese from small talk!,spotify:episode:6r4YnUIYYEa4mPG13tdWBT,,,,,trackdone,logout,False,False,False,1693994703.0,False
2023-09-08T08:52:38Z,android,388326,JP,103.90.17.225,,,,,78.お笑い・コメディーについて！,Let’s learn Japanese from small talk!,spotify:episode:6r4YnUIYYEa4mPG13tdWBT,,,,,clickrow,endplay,False,True,False,1694162770.0,False
2023-09-08T09:27:55Z,android,2116003,JP,103.90.17.225,,,,,79．青（あお）いフラペチーノ！？マリトッツォ？？タピオカに続く、日本で話題（わだい）のスイーツについて！ ,Let’s learn Japanese from small talk!,spotify:episode:2deEureJ7ZDuvCyPOgjAhe,,,,,trackdone,endplay,False,True,False,1694163159.0,False
2023-09-08T09:36:58Z,android,527668,JP,103.90.17.225,,,,,80. アニメとオノマトペと欲しい超能力(superpower)！,Let’s learn Japanese from small talk!,spotify:episode:7xRL8uu3qVYaqPzOAMt7qT,,,,,trackdone,endplay,False,True,False,1694165276.0,False
2023-09-13T09:33:40Z,android,1690658,JP,219.100.181.237,,,,,80. アニメとオノマトペと欲しい超能力(superpower)！,Let’s learn Japanese from small talk!,spotify:episode:7xRL8uu3qVYaqPzOAMt7qT,,,,,clickrow,endplay,False,True,False,1694595927.0,False
2023-09-13T10:04:09Z,android,1829198,JP,219.100.181.237,,,,,81.2021年も元気（げんき）にがんばったで賞（しょう）！,Let’s learn Japanese from small talk!,spotify:episode:0diFJvZqSjWYmdSsOlm9ci,,,,,trackdone,endplay,False,True,False,1694597620.0,False
2023-09-13T10:11:41Z,android,434647,JP,219.100.181.237,,,,,83. 初めてのお酒あり収録(recording)! 笑いすぎててすみません…笑 part1,Let’s learn Japanese from small talk!,spotify:episode:3rkm8rrTYFrVcag0Fl0VkU,,,,,trackdone,endplay,False,True,False,1694599449.0,False
2023-10-05T13:51:13Z,android,867346,JP,219.100.182.177,,,,,Roles in a data team - Alexey Grigorev,DataTalks.Club,spotify:episode:6icx6rtMFT623iqev1tjJl,,,,,clickrow,logout,False,False,False,1696512344.0,False
2023-10-10T05:40:56Z,windows,279160,JP,103.5.140.157,,,,,Roles in a data team - Alexey Grigorev,DataTalks.Club,spotify:episode:6icx6rtMFT623iqev1tjJl,,,,,clickrow,endplay,False,True,False,1696916168.0,False
2023-10-19T01:39:44Z,android,3427884,JP,153.221.180.198,,,,,Machine Learning System Design Interview - Valerii Babushkin,DataTalks.Club,spotify:episode:5tSLFOh8PGe1NFFz1of9Xe,,,,,clickrow,endplay,False,True,False,1697676016.0,False
2023-10-19T01:50:37Z,android,50320,JP,121.102.62.212,,,,,A/B Testing - Jakob Graff,DataTalks.Club,spotify:episode:3LhBOO1UANCGbOwkntZt4j,,,,,trackdone,logout,False,False,False,1697679585.0,False
2024-01-08T12:34:10Z,windows,6020,JP,121.102.62.212,,,,,74. Q&Aエピソード(パート２)～このポッドキャストについて～,Let’s learn Japanese from small talk!,spotify:episode:5VBcW4C5JC9CqdytlJ8bvt,,,,,clickrow,endplay,False,True,False,1704717243.0,False
2024-01-08T12:59:07Z,windows,1497621,JP,121.102.62.212,,,,,83. 初めてのお酒あり収録(recording)! 笑いすぎててすみません…笑 part1,Let’s learn Japanese from small talk!,spotify:episode:3rkm8rrTYFrVcag0Fl0VkU,,,,,playbtn,trackdone,False,False,False,1704717251.0,False
2024-01-08T13:01:19Z,windows,130038,JP,121.102.62.212,,,,,83. 初めてのお酒あり収録(recording)! 笑いすぎててすみません…笑 part1,Let’s learn Japanese from small talk!,spotify:episode:3rkm8rrTYFrVcag0Fl0VkU,,,,,trackdone,endplay,False,True,False,1704718748.0,False
2024-01-09T08:24:58Z,windows,365040,JP,121.102.62.212,,,,,フランスFranceとトルコTurkey旅行（りょこう）の思い出（おもいで）,Let’s learn Japanese from small talk!,spotify:episode:7yk3gI7gVaUZjYBbLcwo4M,,,,,clickrow,endplay,False,True,False,1704718880.0,False
2024-04-25T03:30:40Z,linux,4695457,JP,121.102.62.212,,,,,OSPod Episode 4: Tim is here! (and so is Wales and the Wild Hunt),Overly Sarcastic Podcast,spotify:episode:1ykf7ibNaMtH5EcC0tU8wu,,,,,playbtn,trackdone,False,False,False,1714008926.0,False
2024-04-25T03:30:55Z,linux,12207,JP,121.102.62.212,,,,,OSPod Episode 4: Tim is here! (and so is Wales and the Wild Hunt),Overly Sarcastic Podcast,spotify:episode:1ykf7ibNaMtH5EcC0tU8wu,,,,,trackdone,endplay,False,True,False,1714015841.0,False
2024-04-25T03:40:32Z,linux,544275,JP,121.102.62.212,,,,,"OSPod Episode 5: Loners, Valhalla, and the Return of the Time Heist",Overly Sarcastic Podcast,spotify:episode:5PqpUwjM2FZz6lusz4L7Bb,,,,,playbtn,endplay,False,True,False,1714015856.0,False
2021-04-20T06:02:47Z,Windows 10 (10.0.18363; x64),3977616,JP,150.65.234.104,,,,,OSPod Episode 15: Trickster Gods Cleo and Loki (feat. Tierzoo),Overly Sarcastic Podcast,spotify:episode:0Toanqa4zL70OJHVLw4RiO,,,,,clickrow,trackdone,False,False,False,,False
2021-04-20T17:10:51Z,Windows 10 (10.0.18363; x64),108933,JP,150.65.234.104,,,,,OSPod Episode 14: Yellow Is Here! Let's (Only) Do Some History!,Overly Sarcastic Podcast,spotify:episode:6sbyuWpBYBKhTSFDM6z2XO,,,,,trackdone,remote,False,False,False,,False
2021-04-25T06:20:48Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2297539,JP,103.90.17.33,,,,,19. 日本語の方言(dialect)ってどんな感じなん？？〜方言クイズ(a quiz of the dialect)〜,Let’s learn Japanese from small talk!,spotify:episode:4oIVgLM0nYozfz13k4ZK3V,,,,,clickrow,trackdone,False,False,False,,False
2021-04-25T11:04:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",254443,JP,103.90.17.33,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,,,,,trackdone,logout,False,False,False,,False
2021-04-25T13:00:02Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1715647,JP,103.90.17.33,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,,,,,appload,endplay,False,False,False,,False
2021-04-26T07:56:43Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1474589,JP,103.90.19.246,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,,,,,clickrow,endplay,False,False,False,,False
2021-04-27T03:45:03Z,Windows 10 (10.0.19042; x64),798750,JP,150.65.110.89,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,,,,,clickrow,remote,False,False,False,,False
2021-04-27T17:15:31Z,Windows 10 (10.0.18363; x64),689890,JP,150.65.234.104,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,,,,,remote,remote,False,False,False,,False
2021-04-28T05:17:30Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",546079,JP,150.65.110.89,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,,,,,clickrow,logout,False,False,False,,False
2021-05-03T18:47:14Z,Windows 10 (10.0.19042; x64),575120,JP,150.65.110.89,,,,,"OSPod Episode 16: Neoclassical Architecture, Powerhouses, and Cursed Movie Pitches",Overly Sarcastic Podcast,spotify:episode:0dTGJzIgF8yM7eXjUT6IEA,,,,,clickrow,logout,False,False,False,,False
2021-05-03T18:48:00Z,Windows 10 (10.0.18363; x64),1638740,JP,150.65.234.104,,,,,"OSPod Episode 16: Neoclassical Architecture, Powerhouses, and Cursed Movie Pitches",Overly Sarcastic Podcast,spotify:episode:0dTGJzIgF8yM7eXjUT6IEA,,,,,remote,remote,False,False,False,,False
2021-05-09T06:14:02Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",4082673,JP,103.90.19.143,,,,,"OSBonus! A New Hope (And By Hope, We Mean Hot Take)",Overly Sarcastic Podcast,spotify:episode:0nBIfTvj3ZFQm4tqJuiVSw,,,,,clickrow,trackdone,False,False,False,,False
2021-05-18T06:39:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2042660,JP,103.90.19.163,,,,,23. 日本のメディアと、好きなテレビ番組(our favourite TV programmes)について,Let’s learn Japanese from small talk!,spotify:episode:4m8ALuBCpTxSED9CjHWwFA,,,,,clickrow,trackdone,False,False,False,,False
2021-05-18T07:06:18Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1608654,JP,103.90.19.163,,,,,24. 日本で英語を教えるJETプログラムについて〜Interviewing an AssistantLanguageTeacher (ALT)!! 〜,Let’s learn Japanese from small talk!,spotify:episode:4V3fFDL8qxgx2PQ5uPY6Na,,,,,trackdone,fwdbtn,False,False,False,,False
2021-05-18T07:06:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",802,JP,103.90.19.163,,,,,25. 哲学(philosophy)とギャンブル(gamble)とアニメ(anime)と...,Let’s learn Japanese from small talk!,spotify:episode:0fkZCJK7XjQHejhzuD0vKW,,,,,fwdbtn,backbtn,False,False,False,,False
2021-05-18T07:57:34Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1056,JP,103.90.19.163,,,,,24. 日本で英語を教えるJETプログラムについて〜Interviewing an AssistantLanguageTeacher (ALT)!! 〜,Let’s learn Japanese from small talk!,spotify:episode:4V3fFDL8qxgx2PQ5uPY6Na,,,,,backbtn,logout,False,False,False,,False
2021-05-18T09:46:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",21292,JP,103.90.19.163,,,,,24. 日本で英語を教えるJETプログラムについて〜Interviewing an AssistantLanguageTeacher (ALT)!! 〜,Let’s learn Japanese from small talk!,spotify:episode:4V3fFDL8qxgx2PQ5uPY6Na,,,,,appload,endplay,False,False,False,,False
2021-05-21T22:48:52Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",370609,JP,103.90.19.208,,,,,24. 日本で英語を教えるJETプログラムについて〜Interviewing an AssistantLanguageTeacher (ALT)!! 〜,Let’s learn Japanese from small talk!,spotify:episode:4V3fFDL8qxgx2PQ5uPY6Na,,,,,clickrow,trackdone,False,False,False,,False
2021-05-21T22:50:53Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",102287,JP,103.90.19.208,,,,,25. 哲学(philosophy)とギャンブル(gamble)とアニメ(anime)と...,Let’s learn Japanese from small talk!,spotify:episode:0fkZCJK7XjQHejhzuD0vKW,,,,,trackdone,endplay,False,False,False,,False
2021-05-21T23:59:24Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1710065,JP,103.90.19.208,,,,,25. 哲学(philosophy)とギャンブル(gamble)とアニメ(anime)と...,Let’s learn Japanese from small talk!,spotify:episode:0fkZCJK7XjQHejhzuD0vKW,,,,,clickrow,trackdone,False,False,False,,False
2021-05-22T06:51:01Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",75491,JP,103.90.19.208,,,,,26. マイク購入(purchase of a microphone)とロンドンの観光地スポット(sightseeing spots),Let’s learn Japanese from small talk!,spotify:episode:4IXON2ON3XoinQBONcfwOp,,,,,trackdone,logout,False,False,False,,False
2021-05-22T06:51:16Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",7814,JP,103.90.19.208,,,,,26. マイク購入(purchase of a microphone)とロンドンの観光地スポット(sightseeing spots),Let’s learn Japanese from small talk!,spotify:episode:4IXON2ON3XoinQBONcfwOp,,,,,appload,endplay,False,False,False,,False
2021-05-23T06:09:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",731137,JP,219.100.180.138,,,,,26. マイク購入(purchase of a microphone)とロンドンの観光地スポット(sightseeing spots),Let’s learn Japanese from small talk!,spotify:episode:4IXON2ON3XoinQBONcfwOp,,,,,clickrow,unexpected-exit-while-paused,False,False,False,,False
2021-05-23T06:31:54Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1342443,JP,219.100.180.138,,,,,26. マイク購入(purchase of a microphone)とロンドンの観光地スポット(sightseeing spots),Let’s learn Japanese from small talk!,spotify:episode:4IXON2ON3XoinQBONcfwOp,,,,,appload,trackdone,False,False,False,,False
2021-05-23T07:09:54Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2278714,JP,219.100.180.138,,,,,27. もうすぐ七夕(the festival of stars)! 悪夢(nightmare)をもう見ませんように...,Let’s learn Japanese from small talk!,spotify:episode:4uv5BPC3q6Zsn71nNoHGK0,,,,,trackdone,trackdone,False,False,False,,False
